LOGGER started at 2020-01-29 13:44:35.110463.
Currently active debug channels:
	act
	batch_info
	linesearch
	learning
[2020-01-29 13:44:35.499416][__main__.TRPOAgent.log][learning]: Episode #0

[2020-01-29 13:44:35.693767][__main__.TRPOAgent.log][learning]: Performing rollouts: rollout length: 1500
[2020-01-29 13:45:18.307505][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.099159192112792

[2020-01-29 13:45:18.311932][__main__.TRPOAgent.log][batch_info]: Batch #57, batch length: 9

[2020-01-29 13:45:18.425728][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.096945880899309

[2020-01-29 13:45:18.430752][__main__.TRPOAgent.log][batch_info]: Batch #58, batch length: 11

[2020-01-29 13:45:18.544716][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.624497032978319

[2020-01-29 13:45:18.549674][__main__.TRPOAgent.log][batch_info]: Batch #59, batch length: 9

[2020-01-29 13:45:18.667221][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1481341984536915

[2020-01-29 13:45:18.672799][__main__.TRPOAgent.log][batch_info]: Batch #60, batch length: 10

[2020-01-29 13:45:18.789689][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.495828443020582

[2020-01-29 13:45:18.794773][__main__.TRPOAgent.log][batch_info]: Batch #61, batch length: 9

[2020-01-29 13:45:18.900350][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.199749658505122

[2020-01-29 13:45:18.907063][__main__.TRPOAgent.log][batch_info]: Batch #62, batch length: 10

[2020-01-29 13:45:19.014930][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.488050961494446

[2020-01-29 13:45:19.021072][__main__.TRPOAgent.log][batch_info]: Batch #63, batch length: 10

[2020-01-29 13:45:19.138518][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480969944596291

[2020-01-29 13:45:19.145030][__main__.TRPOAgent.log][batch_info]: Batch #64, batch length: 12

[2020-01-29 13:45:19.259059][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.43754289423426

[2020-01-29 13:45:19.265787][__main__.TRPOAgent.log][batch_info]: Batch #65, batch length: 9

[2020-01-29 13:45:19.396859][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.455422075258361

[2020-01-29 13:45:19.404390][__main__.TRPOAgent.log][batch_info]: Batch #66, batch length: 10

[2020-01-29 13:45:19.525385][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483676224946976

[2020-01-29 13:45:19.530632][__main__.TRPOAgent.log][batch_info]: Batch #67, batch length: 13

[2020-01-29 13:45:19.645409][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 13.643100725916716

[2020-01-29 13:45:19.650514][__main__.TRPOAgent.log][batch_info]: Batch #68, batch length: 9

[2020-01-29 13:45:19.763295][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.770317605386178

[2020-01-29 13:45:19.770022][__main__.TRPOAgent.log][batch_info]: Batch #69, batch length: 9

[2020-01-29 13:45:19.873125][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.628685442937745

[2020-01-29 13:45:19.877684][__main__.TRPOAgent.log][batch_info]: Batch #70, batch length: 9

[2020-01-29 13:45:19.980371][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.3759111977285805

[2020-01-29 13:45:19.987199][__main__.TRPOAgent.log][batch_info]: Batch #71, batch length: 9

[2020-01-29 13:45:20.088616][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.187401932146814

[2020-01-29 13:45:20.095204][__main__.TRPOAgent.log][batch_info]: Batch #72, batch length: 9

[2020-01-29 13:45:20.208716][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1058432880996

[2020-01-29 13:45:20.215502][__main__.TRPOAgent.log][batch_info]: Batch #73, batch length: 10

[2020-01-29 13:45:20.339407][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.671176149719395

[2020-01-29 13:45:20.345154][__main__.TRPOAgent.log][batch_info]: Batch #74, batch length: 9

[2020-01-29 13:45:20.459487][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.093352011676568

[2020-01-29 13:45:20.466084][__main__.TRPOAgent.log][batch_info]: Batch #75, batch length: 9

[2020-01-29 13:45:20.575390][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.093280576441127

[2020-01-29 13:45:20.581650][__main__.TRPOAgent.log][batch_info]: Batch #76, batch length: 9

[2020-01-29 13:45:20.686904][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.0932758252731425

[2020-01-29 13:45:20.691464][__main__.TRPOAgent.log][batch_info]: Batch #77, batch length: 9

[2020-01-29 13:45:20.794572][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.09328732564528

[2020-01-29 13:45:20.799520][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:45:20.903926][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.651683935218898

[2020-01-29 13:45:20.909018][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:45:21.014254][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.567031445819884

[2020-01-29 13:45:21.019605][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 9

[2020-01-29 13:45:21.120659][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.151211517552535

[2020-01-29 13:45:21.125662][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 13

[2020-01-29 13:45:21.229107][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 14.387550119024057

[2020-01-29 13:45:21.234132][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 9

[2020-01-29 13:45:21.341008][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.505355908638901

[2020-01-29 13:45:21.346106][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 12

[2020-01-29 13:45:21.452017][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.96401813874642

[2020-01-29 13:45:21.457869][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 9

[2020-01-29 13:45:21.567601][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.817911522876885

[2020-01-29 13:45:21.573378][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 11

[2020-01-29 13:45:21.681419][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.976677178489892

[2020-01-29 13:45:21.687131][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 9

[2020-01-29 13:45:21.793197][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.6159960139128895

[2020-01-29 13:45:21.798299][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 9

[2020-01-29 13:45:21.906994][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.367378138833576

[2020-01-29 13:45:21.911604][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 9

[2020-01-29 13:45:22.025201][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.181668495138486

[2020-01-29 13:45:22.030232][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 9

[2020-01-29 13:45:22.128788][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.103630114864144

[2020-01-29 13:45:22.135567][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 9

[2020-01-29 13:45:22.239580][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.094510214403272

[2020-01-29 13:45:22.244660][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 9

[2020-01-29 13:45:22.344523][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.105137270357874

[2020-01-29 13:45:22.349521][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 9

[2020-01-29 13:45:22.450289][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.110128012382322

[2020-01-29 13:45:22.457111][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:45:22.565189][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.758172544278205

[2020-01-29 13:45:22.570486][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 9

[2020-01-29 13:45:22.668029][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.094366537948797

[2020-01-29 13:45:22.673135][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 9

[2020-01-29 13:45:22.772031][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.100995755081789

[2020-01-29 13:45:22.776592][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 12

[2020-01-29 13:45:22.878867][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.93179331564655

[2020-01-29 13:45:22.883608][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 10

[2020-01-29 13:45:22.987177][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466034953296185

[2020-01-29 13:45:22.992873][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 9

[2020-01-29 13:45:23.123803][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.424761803613769

[2020-01-29 13:45:23.128798][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:45:23.266501][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473587219417095

[2020-01-29 13:45:23.967229][__main__.TRPOAgent.log][learning]: Episode #4

[2020-01-29 13:45:23.968136][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 964, Batch size: 100, Number of batches: 100

[2020-01-29 13:45:23.968752][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:45:23.969588][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 9

[2020-01-29 13:45:24.077258][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.325902655720711

[2020-01-29 13:45:24.082221][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 9

[2020-01-29 13:45:24.176842][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.206049862835142

[2020-01-29 13:45:24.181481][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:45:24.284043][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.527116716280579

[2020-01-29 13:45:24.289192][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 9

[2020-01-29 13:45:24.389009][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.119799650170737

[2020-01-29 13:45:24.393515][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 12

[2020-01-29 13:45:24.505519][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.947404217285415

[2020-01-29 13:45:24.510343][__main__.TRPOAgent.log][batch_info]: Batch #5, batch length: 10

[2020-01-29 13:45:24.607227][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467861078679562

[2020-01-29 13:45:24.613658][__main__.TRPOAgent.log][batch_info]: Batch #6, batch length: 10

[2020-01-29 13:45:24.728867][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473066501319408

[2020-01-29 13:45:24.733809][__main__.TRPOAgent.log][batch_info]: Batch #7, batch length: 10

[2020-01-29 13:45:24.849050][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.486040082573891

[2020-01-29 13:45:24.855082][__main__.TRPOAgent.log][batch_info]: Batch #8, batch length: 9

[2020-01-29 13:45:24.971669][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.41745210521751

[2020-01-29 13:45:24.976784][__main__.TRPOAgent.log][batch_info]: Batch #9, batch length: 9

[2020-01-29 13:45:25.089642][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.271172980467479

[2020-01-29 13:45:25.095667][__main__.TRPOAgent.log][batch_info]: Batch #10, batch length: 9

[2020-01-29 13:45:25.216919][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.152383596118954

[2020-01-29 13:45:25.224255][__main__.TRPOAgent.log][batch_info]: Batch #11, batch length: 9

[2020-01-29 13:45:25.342719][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.100428961941765

[2020-01-29 13:45:25.347762][__main__.TRPOAgent.log][batch_info]: Batch #12, batch length: 11

[2020-01-29 13:45:25.463379][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.721833472669294

[2020-01-29 13:45:25.468746][__main__.TRPOAgent.log][batch_info]: Batch #13, batch length: 9

[2020-01-29 13:45:25.582930][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.115602247210012

[2020-01-29 13:45:25.588639][__main__.TRPOAgent.log][batch_info]: Batch #14, batch length: 10

[2020-01-29 13:45:25.699127][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.53133591003716

[2020-01-29 13:45:25.705027][__main__.TRPOAgent.log][batch_info]: Batch #15, batch length: 14

[2020-01-29 13:45:25.806659][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 17.484857446381024

[2020-01-29 13:45:25.811891][__main__.TRPOAgent.log][batch_info]: Batch #16, batch length: 9

[2020-01-29 13:45:25.910953][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.7633891347795725

[2020-01-29 13:45:25.915907][__main__.TRPOAgent.log][batch_info]: Batch #17, batch length: 9

[2020-01-29 13:45:26.019911][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.795705650622646

[2020-01-29 13:45:26.025371][__main__.TRPOAgent.log][batch_info]: Batch #18, batch length: 9

[2020-01-29 13:45:26.126724][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.539370163447327

[2020-01-29 13:45:26.131289][__main__.TRPOAgent.log][batch_info]: Batch #19, batch length: 9

[2020-01-29 13:45:26.227465][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.271570460663901

[2020-01-29 13:45:26.234249][__main__.TRPOAgent.log][batch_info]: Batch #20, batch length: 9

[2020-01-29 13:45:26.337174][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.127504074118203

[2020-01-29 13:45:26.342236][__main__.TRPOAgent.log][batch_info]: Batch #21, batch length: 9

[2020-01-29 13:45:26.449469][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.0932911648026975

[2020-01-29 13:45:26.456952][__main__.TRPOAgent.log][batch_info]: Batch #22, batch length: 9

[2020-01-29 13:45:26.573810][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.104041202200784

[2020-01-29 13:45:26.579022][__main__.TRPOAgent.log][batch_info]: Batch #23, batch length: 10

[2020-01-29 13:45:26.683913][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.78908607698977

[2020-01-29 13:45:26.690487][__main__.TRPOAgent.log][batch_info]: Batch #24, batch length: 12

[2020-01-29 13:45:26.797103][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 12.21101208566688

[2020-01-29 13:45:26.801710][__main__.TRPOAgent.log][batch_info]: Batch #25, batch length: 10

[2020-01-29 13:45:26.907118][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467031702399254

[2020-01-29 13:45:26.911702][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 9

[2020-01-29 13:45:27.025672][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.437210236986478

[2020-01-29 13:45:27.030573][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 9

[2020-01-29 13:45:27.143736][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.391473235355483

[2020-01-29 13:45:27.149222][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 9

[2020-01-29 13:45:27.270073][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.2548315839635

[2020-01-29 13:45:27.275892][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:45:27.391632][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.504106370732188

[2020-01-29 13:45:27.396308][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 9

[2020-01-29 13:45:27.515774][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.131407574853963

[2020-01-29 13:45:27.521385][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 9

[2020-01-29 13:45:27.638445][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.104370168151541

[2020-01-29 13:45:27.644495][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 9

[2020-01-29 13:45:27.753714][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.094094740494762

[2020-01-29 13:45:27.760237][__main__.TRPOAgent.log][batch_info]: Batch #33, batch length: 9

[2020-01-29 13:45:27.868126][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.093808813072327

[2020-01-29 13:45:27.875022][__main__.TRPOAgent.log][batch_info]: Batch #34, batch length: 10

[2020-01-29 13:45:27.984452][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.6880153189064

[2020-01-29 13:45:27.989965][__main__.TRPOAgent.log][batch_info]: Batch #35, batch length: 11

[2020-01-29 13:45:28.098451][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.55785874616016

[2020-01-29 13:45:28.104547][__main__.TRPOAgent.log][batch_info]: Batch #36, batch length: 9

[2020-01-29 13:45:28.293513][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.208683007293278

[2020-01-29 13:45:28.298393][__main__.TRPOAgent.log][batch_info]: Batch #37, batch length: 9

[2020-01-29 13:45:28.397186][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.228887914783424

[2020-01-29 13:45:28.401838][__main__.TRPOAgent.log][batch_info]: Batch #38, batch length: 11

[2020-01-29 13:45:28.500419][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.251508677547628

[2020-01-29 13:45:28.505869][__main__.TRPOAgent.log][batch_info]: Batch #39, batch length: 9

[2020-01-29 13:45:28.607909][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.286987738476859

[2020-01-29 13:45:28.612790][__main__.TRPOAgent.log][batch_info]: Batch #40, batch length: 11

[2020-01-29 13:45:28.715255][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.185666261748834

[2020-01-29 13:45:28.720663][__main__.TRPOAgent.log][batch_info]: Batch #41, batch length: 9

[2020-01-29 13:45:28.818835][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.329814033375846

[2020-01-29 13:45:28.825499][__main__.TRPOAgent.log][batch_info]: Batch #42, batch length: 10

[2020-01-29 13:45:28.924885][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466927510499954

[2020-01-29 13:45:28.929434][__main__.TRPOAgent.log][batch_info]: Batch #43, batch length: 9

[2020-01-29 13:45:29.028463][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.229869231581688
